<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
VTBR;0;20140425;144011;0.037940000;5000000
VTBR;0;20140425;144011;0.037940000;5000000
VTBR;0;20140425;144012;0.037940000;3410000
VTBR;0;20140425;144012;0.037940000;1590000
VTBR;0;20140425;144012;0.037940000;10000
VTBR;0;20140425;144013;0.037950000;5000000
VTBR;0;20140425;144014;0.037930000;1000000
VTBR;0;20140425;144014;0.037930000;100000
VTBR;0;20140425;144014;0.037950000;10000000
VTBR;0;20140425;144014;0.037960000;3660000
VTBR;0;20140425;144014;0.037960000;21160000
VTBR;0;20140425;144014;0.037960000;5240000
VTBR;0;20140425;144014;0.037960000;4000000
VTBR;0;20140425;144014;0.037960000;10000
VTBR;0;20140425;144014;0.037960000;10000
VTBR;0;20140425;144014;0.037970000;13700000
VTBR;0;20140425;144014;0.037970000;5000000
VTBR;0;20140425;144014;0.037970000;5090000
VTBR;0;20140425;144014;0.037970000;10000000
VTBR;0;20140425;144014;0.037960000;10000
VTBR;0;20140425;144014;0.037960000;5000000
VTBR;0;20140425;144014;0.037960000;15000000
VTBR;0;20140425;144014;0.037970000;100000000
VTBR;0;20140425;144014;0.037970000;28160000
VTBR;0;20140425;144014;0.037970000;490000000
VTBR;0;20140425;144014;0.037980000;10000
VTBR;0;20140425;144014;0.037980000;1500000
VTBR;0;20140425;144014;0.037980000;10000
VTBR;0;20140425;144014;0.037980000;2000000
VTBR;0;20140425;144014;0.037980000;6000000
VTBR;0;20140425;144014;0.037980000;1000000
VTBR;0;20140425;144014;0.037990000;100000
VTBR;0;20140425;144014;0.037990000;1000000
VTBR;0;20140425;144014;0.037990000;500000
VTBR;0;20140425;144014;0.037990000;4500000
VTBR;0;20140425;144014;0.037990000;10000
VTBR;0;20140425;144014;0.037990000;150000000
VTBR;0;20140425;144014;0.037990000;20000
VTBR;0;20140425;144014;0.037990000;5000000
VTBR;0;20140425;144014;0.038000000;5960000
VTBR;0;20140425;144014;0.038000000;5540000
VTBR;0;20140425;144014;0.038000000;30000
VTBR;0;20140425;144014;0.038000000;100000
VTBR;0;20140425;144014;0.038000000;750000000
VTBR;0;20140425;144014;0.038000000;200000
VTBR;0;20140425;144014;0.038000000;1000000
VTBR;0;20140425;144014;0.038000000;50000
VTBR;0;20140425;144014;0.038000000;200000000
VTBR;0;20140425;144014;0.038000000;200000
VTBR;0;20140425;144014;0.038010000;40000
VTBR;0;20140425;144014;0.038010000;100000
VTBR;0;20140425;144014;0.038010000;20000
VTBR;0;20140425;144014;0.038010000;10000
VTBR;0;20140425;144014;0.038010000;120000
VTBR;0;20140425;144014;0.038010000;5000000
VTBR;0;20140425;144014;0.038020000;14360000
VTBR;0;20140425;144014;0.038020000;30000
VTBR;0;20140425;144014;0.038020000;300000
VTBR;0;20140425;144014;0.038020000;50000
VTBR;0;20140425;144014;0.038030000;700000
VTBR;0;20140425;144014;0.038030000;300000
VTBR;0;20140425;144014;0.038030000;200000
VTBR;0;20140425;144014;0.038030000;200000
VTBR;0;20140425;144014;0.038030000;600000
VTBR;0;20140425;144014;0.038030000;10000
VTBR;0;20140425;144014;0.038030000;16000000
VTBR;0;20140425;144014;0.038030000;100000
VTBR;0;20140425;144014;0.038040000;1000000
VTBR;0;20140425;144014;0.038040000;500000
VTBR;0;20140425;144014;0.038040000;2000000
VTBR;0;20140425;144014;0.038040000;10000
VTBR;0;20140425;144014;0.038040000;17370000
VTBR;0;20140425;144014;0.038040000;5000000
VTBR;0;20140425;144014;0.038050000;85210000
VTBR;0;20140425;144014;0.038040000;130000
VTBR;0;20140425;144014;0.037980000;3670000
VTBR;0;20140425;144014;0.038000000;10000
VTBR;0;20140425;144014;0.037960000;10000
VTBR;0;20140425;144014;0.037960000;4990000
VTBR;0;20140425;144014;0.037950000;1010000
VTBR;0;20140425;144014;0.037950000;4000000
VTBR;0;20140425;144014;0.037970000;70000
VTBR;0;20140425;144014;0.037970000;60000
VTBR;0;20140425;144015;0.037970000;500000
VTBR;0;20140425;144015;0.037970000;10000
VTBR;0;20140425;144015;0.037970000;10000000
VTBR;0;20140425;144015;0.037980000;50000
VTBR;0;20140425;144015;0.037980000;20000
VTBR;0;20140425;144015;0.038000000;3000000
VTBR;0;20140425;144015;0.037980000;2000000
VTBR;0;20140425;144015;0.037970000;630000
VTBR;0;20140425;144015;0.037970000;40000
VTBR;0;20140425;144015;0.037970000;880000
VTBR;0;20140425;144015;0.037970000;10000
VTBR;0;20140425;144016;0.037970000;130000
VTBR;0;20140425;144016;0.037970000;2510000
VTBR;0;20140425;144016;0.037980000;500000
VTBR;0;20140425;144016;0.037980000;500000
VTBR;0;20140425;144016;0.037970000;160000
VTBR;0;20140425;144016;0.037970000;3000000
VTBR;0;20140425;144016;0.037970000;340000
VTBR;0;20140425;144016;0.037970000;3740000
VTBR;0;20140425;144016;0.037970000;500000
VTBR;0;20140425;144016;0.037970000;250000
VTBR;0;20140425;144016;0.037970000;1260000
VTBR;0;20140425;144016;0.037970000;1470000
VTBR;0;20140425;144016;0.037970000;1460000
VTBR;0;20140425;144016;0.037970000;2430000
VTBR;0;20140425;144016;0.037970000;70000
VTBR;0;20140425;144016;0.037970000;3820000
VTBR;0;20140425;144016;0.037970000;2570000
VTBR;0;20140425;144016;0.037970000;430000
VTBR;0;20140425;144016;0.037970000;550000
VTBR;0;20140425;144017;0.037970000;4000000
VTBR;0;20140425;144017;0.037970000;200000
VTBR;0;20140425;144017;0.037970000;4000000
VTBR;0;20140425;144017;0.037970000;70000
VTBR;0;20140425;144017;0.037970000;4000000
VTBR;0;20140425;144017;0.037970000;2730000
VTBR;0;20140425;144017;0.037970000;2270000
VTBR;0;20140425;144017;0.038000000;40000
VTBR;0;20140425;144018;0.037970000;4000000
VTBR;0;20140425;144018;0.037970000;3000000
VTBR;0;20140425;144018;0.037970000;2000000
VTBR;0;20140425;144018;0.037970000;4000000
VTBR;0;20140425;144018;0.037970000;4000000
VTBR;0;20140425;144018;0.037970000;10000
VTBR;0;20140425;144018;0.037970000;20000
VTBR;0;20140425;144019;0.037970000;970000
VTBR;0;20140425;144019;0.037960000;1030000
VTBR;0;20140425;144019;0.037980000;900000
VTBR;0;20140425;144019;0.037960000;20000
VTBR;0;20140425;144019;0.037960000;490000
VTBR;0;20140425;144020;0.037960000;250000
VTBR;0;20140425;144020;0.037960000;260000
VTBR;0;20140425;144020;0.037950000;40000
VTBR;0;20140425;144020;0.037950000;130000
VTBR;0;20140425;144020;0.037950000;3990000
VTBR;0;20140425;144021;0.037950000;10000
VTBR;0;20140425;144021;0.037950000;4990000
VTBR;0;20140425;144021;0.037950000;10000
VTBR;0;20140425;144021;0.037950000;4000000
VTBR;0;20140425;144021;0.037950000;990000
VTBR;0;20140425;144021;0.037950000;10000
VTBR;0;20140425;144021;0.037950000;640000
VTBR;0;20140425;144021;0.037950000;3360000
VTBR;0;20140425;144021;0.037960000;1020000
VTBR;0;20140425;144021;0.037950000;20000
VTBR;0;20140425;144021;0.037950000;10000
VTBR;0;20140425;144021;0.037950000;10000
VTBR;0;20140425;144022;0.037950000;560000
VTBR;0;20140425;144022;0.037940000;260000
VTBR;0;20140425;144022;0.037940000;740000
VTBR;0;20140425;144022;0.037940000;220000
VTBR;0;20140425;144022;0.037940000;280000
VTBR;0;20140425;144025;0.037960000;830000
VTBR;0;20140425;144025;0.037960000;830000
VTBR;0;20140425;144025;0.037960000;830000
VTBR;0;20140425;144025;0.037960000;2000000
VTBR;0;20140425;144025;0.037960000;1500000
VTBR;0;20140425;144025;0.037970000;10000
VTBR;0;20140425;144025;0.037980000;14100000
VTBR;0;20140425;144025;0.037980000;890000
VTBR;0;20140425;144025;0.037960000;1500000
VTBR;0;20140425;144025;0.037960000;880000
VTBR;0;20140425;144025;0.037960000;3120000
VTBR;0;20140425;144025;0.037960000;10000
VTBR;0;20140425;144025;0.037960000;1180000
VTBR;0;20140425;144025;0.037960000;2850000
VTBR;0;20140425;144025;0.037960000;970000
VTBR;0;20140425;144025;0.037950000;510000
VTBR;0;20140425;144025;0.037980000;50000
VTBR;0;20140425;144025;0.037960000;520000
VTBR;0;20140425;144025;0.037960000;2000000
VTBR;0;20140425;144025;0.037960000;40000
VTBR;0;20140425;144026;0.037960000;2000000
VTBR;0;20140425;144026;0.037960000;2000000
VTBR;0;20140425;144026;0.037960000;2000000
VTBR;0;20140425;144026;0.037960000;2000000
VTBR;0;20140425;144026;0.037960000;2000000
VTBR;0;20140425;144026;0.037960000;2000000
VTBR;0;20140425;144026;0.037960000;10000
VTBR;0;20140425;144026;0.037960000;1490000
VTBR;0;20140425;144026;0.037960000;580000
VTBR;0;20140425;144026;0.037960000;170000
VTBR;0;20140425;144026;0.037960000;760000
VTBR;0;20140425;144026;0.037950000;810000
VTBR;0;20140425;144026;0.037950000;380000
VTBR;0;20140425;144026;0.037950000;520000
VTBR;0;20140425;144026;0.037950000;980000
VTBR;0;20140425;144026;0.037950000;3430000
VTBR;0;20140425;144027;0.037950000;3800000
VTBR;0;20140425;144030;0.037980000;14950000
VTBR;0;20140425;144030;0.037980000;1280000
VTBR;0;20140425;144030;0.037990000;5000000
VTBR;0;20140425;144030;0.037990000;5000000
VTBR;0;20140425;144030;0.037990000;3670000
VTBR;0;20140425;144030;0.037980000;10000
VTBR;0;20140425;144030;0.037980000;5000000
VTBR;0;20140425;144030;0.037980000;15000000
VTBR;0;20140425;144030;0.037980000;20000
VTBR;0;20140425;144030;0.037990000;35870000
VTBR;0;20140425;144030;0.038000000;11960000
VTBR;0;20140425;144030;0.038000000;1200000
VTBR;0;20140425;144030;0.038000000;4000000
VTBR;0;20140425;144030;0.038000000;10000000
VTBR;0;20140425;144030;0.038000000;10000000
VTBR;0;20140425;144030;0.038000000;200000000
VTBR;0;20140425;144030;0.038010000;2920000
VTBR;0;20140425;144030;0.038020000;6000000
VTBR;0;20140425;144030;0.038030000;2490000
VTBR;0;20140425;144030;0.038030000;1000000
VTBR;0;20140425;144030;0.038040000;12250000
VTBR;0;20140425;144030;0.038040000;2800000
VTBR;0;20140425;144030;0.038040000;2080000
VTBR;0;20140425;144030;0.038040000;10000
VTBR;0;20140425;144030;0.038040000;10000
VTBR;0;20140425;144030;0.038050000;407890000
VTBR;0;20140425;144030;0.038050000;50000
VTBR;0;20140425;144030;0.038050000;500000
VTBR;0;20140425;144030;0.038050000;10000
VTBR;0;20140425;144030;0.038050000;50000
VTBR;0;20140425;144030;0.038050000;10000000
VTBR;0;20140425;144030;0.038050000;10000
VTBR;0;20140425;144030;0.038050000;10000
VTBR;0;20140425;144030;0.038050000;30000000
VTBR;0;20140425;144030;0.038060000;10000
VTBR;0;20140425;144030;0.038060000;190000
VTBR;0;20140425;144030;0.038050000;360000
VTBR;0;20140425;144030;0.038050000;2000000
VTBR;0;20140425;144030;0.038050000;10000
VTBR;0;20140425;144030;0.038050000;2000000
VTBR;0;20140425;144030;0.038050000;4000000
VTBR;0;20140425;144030;0.038050000;13060000
VTBR;0;20140425;144030;0.038050000;4000000
VTBR;0;20140425;144030;0.038050000;880000
VTBR;0;20140425;144030;0.038050000;1440000
VTBR;0;20140425;144030;0.038050000;2800000
VTBR;0;20140425;144030;0.038050000;2110000
VTBR;0;20140425;144030;0.038050000;4000000
VTBR;0;20140425;144030;0.038050000;7600000
VTBR;0;20140425;144030;0.038070000;10000
VTBR;0;20140425;144030;0.038070000;10000
VTBR;0;20140425;144030;0.038070000;50000
VTBR;0;20140425;144030;0.038070000;170000
VTBR;0;20140425;144030;0.038050000;200000
VTBR;0;20140425;144030;0.038050000;16400000
VTBR;0;20140425;144030;0.038050000;80000
VTBR;0;20140425;144030;0.038050000;4000000
VTBR;0;20140425;144030;0.038050000;1880000
VTBR;0;20140425;144030;0.038050000;80000
VTBR;0;20140425;144030;0.038050000;590000
VTBR;0;20140425;144030;0.038050000;2120000
VTBR;0;20140425;144030;0.038050000;10000
VTBR;0;20140425;144030;0.038070000;1000000
VTBR;0;20140425;144031;0.038050000;820000
VTBR;0;20140425;144031;0.038060000;60000
VTBR;0;20140425;144031;0.038070000;1500000
VTBR;0;20140425;144031;0.038060000;200000
VTBR;0;20140425;144031;0.038060000;240000
VTBR;0;20140425;144031;0.038060000;10000
VTBR;0;20140425;144031;0.038060000;2000000
VTBR;0;20140425;144031;0.038060000;1660000
VTBR;0;20140425;144031;0.038060000;500000
VTBR;0;20140425;144031;0.038050000;7840000
VTBR;0;20140425;144031;0.038060000;2000000
VTBR;0;20140425;144031;0.038060000;300000
VTBR;0;20140425;144031;0.038070000;1000000
VTBR;0;20140425;144032;0.038060000;2000000
VTBR;0;20140425;144032;0.038060000;2670000
VTBR;0;20140425;144032;0.038060000;4000000
VTBR;0;20140425;144032;0.038060000;200000
VTBR;0;20140425;144033;0.038060000;10000
VTBR;0;20140425;144034;0.038080000;40000
VTBR;0;20140425;144034;0.038080000;10000
VTBR;0;20140425;144034;0.038080000;30000
VTBR;0;20140425;144034;0.038080000;370000
VTBR;0;20140425;144034;0.038080000;4630000
VTBR;0;20140425;144034;0.038060000;10000
VTBR;0;20140425;144034;0.038060000;1000000
VTBR;0;20140425;144035;0.038060000;10000
VTBR;0;20140425;144035;0.038060000;10000
VTBR;0;20140425;144035;0.038080000;100000
VTBR;0;20140425;144036;0.038070000;70000
VTBR;0;20140425;144036;0.038080000;70000
VTBR;0;20140425;144036;0.038080000;2000000
VTBR;0;20140425;144036;0.038080000;2000000
VTBR;0;20140425;144036;0.038080000;1580000
VTBR;0;20140425;144036;0.038080000;2420000
VTBR;0;20140425;144036;0.038080000;2000000
VTBR;0;20140425;144036;0.038080000;700000
VTBR;0;20140425;144036;0.038080000;50000
VTBR;0;20140425;144037;0.038080000;10000
VTBR;0;20140425;144037;0.038080000;100000
VTBR;0;20140425;144037;0.038080000;200000
VTBR;0;20140425;144037;0.038080000;140000
VTBR;0;20140425;144037;0.038080000;360000
VTBR;0;20140425;144038;0.038080000;200000
VTBR;0;20140425;144039;0.038080000;200000
VTBR;0;20140425;144039;0.038080000;670000
VTBR;0;20140425;144039;0.038080000;1570000
VTBR;0;20140425;144039;0.038080000;10000
VTBR;0;20140425;144039;0.038070000;420000
VTBR;0;20140425;144039;0.038070000;40000
VTBR;0;20140425;144039;0.038070000;2000000
VTBR;0;20140425;144039;0.038070000;2000000
VTBR;0;20140425;144039;0.038070000;490000
VTBR;0;20140425;144039;0.038070000;1510000
VTBR;0;20140425;144039;0.038080000;10000
VTBR;0;20140425;144039;0.038070000;2000000
VTBR;0;20140425;144039;0.038070000;1640000
VTBR;0;20140425;144039;0.038070000;1760000
VTBR;0;20140425;144039;0.038070000;160000
VTBR;0;20140425;144039;0.038070000;2000000
VTBR;0;20140425;144039;0.038070000;2000000
VTBR;0;20140425;144039;0.038070000;1480000
VTBR;0;20140425;144039;0.038070000;600000
VTBR;0;20140425;144039;0.038070000;600000
VTBR;0;20140425;144039;0.038070000;400000
VTBR;0;20140425;144039;0.038070000;80000
VTBR;0;20140425;144039;0.038080000;5240000
VTBR;0;20140425;144039;0.038070000;400000
VTBR;0;20140425;144040;0.038070000;350000
VTBR;0;20140425;144040;0.038060000;160000
VTBR;0;20140425;144040;0.038060000;2000000
VTBR;0;20140425;144040;0.038060000;630000
VTBR;0;20140425;144040;0.038060000;10000
VTBR;0;20140425;144040;0.038060000;3000000
VTBR;0;20140425;144040;0.038060000;13840000
VTBR;0;20140425;144040;0.038060000;3270000
VTBR;0;20140425;144040;0.038080000;2000000
VTBR;0;20140425;144040;0.038060000;2000000
VTBR;0;20140425;144040;0.038060000;10000
VTBR;0;20140425;144040;0.038060000;80000
VTBR;0;20140425;144040;0.038060000;1950000
VTBR;0;20140425;144040;0.038080000;7750000
VTBR;0;20140425;144040;0.038090000;10000
VTBR;0;20140425;144040;0.038090000;3000000
VTBR;0;20140425;144040;0.038090000;10000
VTBR;0;20140425;144040;0.038090000;6180000
VTBR;0;20140425;144040;0.038090000;10000
VTBR;0;20140425;144040;0.038090000;3670000
VTBR;0;20140425;144040;0.038090000;5000000
VTBR;0;20140425;144040;0.038100000;40000
VTBR;0;20140425;144040;0.038100000;20000
VTBR;0;20140425;144040;0.038100000;10000
VTBR;0;20140425;144040;0.038100000;1500000
VTBR;0;20140425;144040;0.038100000;10000
VTBR;0;20140425;144040;0.038100000;10000
VTBR;0;20140425;144040;0.038100000;10000
VTBR;0;20140425;144040;0.038100000;22200000
VTBR;0;20140425;144041;0.038070000;50000
VTBR;0;20140425;144041;0.038070000;10000
VTBR;0;20140425;144041;0.038070000;1830000
VTBR;0;20140425;144041;0.038070000;1770000
VTBR;0;20140425;144041;0.038060000;30000
VTBR;0;20140425;144042;0.038070000;10000
VTBR;0;20140425;144042;0.038060000;1770000
VTBR;0;20140425;144042;0.038060000;1410000
VTBR;0;20140425;144042;0.038060000;1930000
VTBR;0;20140425;144043;0.038060000;20000
VTBR;0;20140425;144043;0.038060000;10000
VTBR;0;20140425;144043;0.038060000;10000
VTBR;0;20140425;144044;0.038060000;150000
VTBR;0;20140425;144046;0.038070000;10000
VTBR;0;20140425;144046;0.038060000;200000
VTBR;0;20140425;144046;0.038060000;4260000
VTBR;0;20140425;144046;0.038060000;1070000
VTBR;0;20140425;144046;0.038060000;360000
VTBR;0;20140425;144046;0.038060000;30000
VTBR;0;20140425;144046;0.038060000;420000
VTBR;0;20140425;144047;0.038060000;42180000
VTBR;0;20140425;144048;0.038050000;50000000
VTBR;0;20140425;144048;0.038050000;240000
VTBR;0;20140425;144048;0.038050000;1700000
VTBR;0;20140425;144048;0.038050000;630000
VTBR;0;20140425;144048;0.038050000;200000
VTBR;0;20140425;144048;0.038050000;2000000
VTBR;0;20140425;144048;0.038050000;4000000
VTBR;0;20140425;144048;0.038050000;120000
VTBR;0;20140425;144048;0.038050000;1250000
VTBR;0;20140425;144048;0.038050000;300000
VTBR;0;20140425;144048;0.038050000;3000000
VTBR;0;20140425;144049;0.038050000;4000000
VTBR;0;20140425;144049;0.038060000;100000
VTBR;0;20140425;144049;0.038050000;4000000
VTBR;0;20140425;144049;0.038050000;34070000
VTBR;0;20140425;144049;0.038050000;3830000
VTBR;0;20140425;144049;0.038050000;7000000
VTBR;0;20140425;144049;0.038050000;1280000
VTBR;0;20140425;144049;0.038050000;10000
VTBR;0;20140425;144049;0.038050000;2400000
VTBR;0;20140425;144049;0.038050000;680000
VTBR;0;20140425;144049;0.038050000;660000
VTBR;0;20140425;144049;0.038050000;10000
VTBR;0;20140425;144049;0.038050000;210000
VTBR;0;20140425;144049;0.038050000;210000
VTBR;0;20140425;144049;0.038050000;4000000
VTBR;0;20140425;144049;0.038050000;1470000
VTBR;0;20140425;144049;0.038050000;400000
VTBR;0;20140425;144049;0.038050000;190000
VTBR;0;20140425;144049;0.038050000;4000000
VTBR;0;20140425;144049;0.038050000;1120000
VTBR;0;20140425;144049;0.038050000;380000
VTBR;0;20140425;144049;0.038050000;180000
VTBR;0;20140425;144049;0.038050000;4000000
VTBR;0;20140425;144049;0.038050000;920000
VTBR;0;20140425;144049;0.038050000;360000
VTBR;0;20140425;144049;0.038050000;4000000
VTBR;0;20140425;144049;0.038050000;2000000
VTBR;0;20140425;144049;0.038050000;780000
VTBR;0;20140425;144049;0.038050000;880000
VTBR;0;20140425;144049;0.038050000;330000
VTBR;0;20140425;144049;0.038050000;170000
VTBR;0;20140425;144049;0.038050000;90000
VTBR;0;20140425;144049;0.038050000;2880000
VTBR;0;20140425;144049;0.038050000;630000
VTBR;0;20140425;144050;0.038050000;3000000
VTBR;0;20140425;144051;0.038050000;8000000
VTBR;0;20140425;144051;0.038050000;1750000
VTBR;0;20140425;144052;0.038050000;4000000
VTBR;0;20140425;144052;0.038040000;1500000
VTBR;0;20140425;144052;0.038030000;2500000
VTBR;0;20140425;144053;0.038020000;340000
VTBR;0;20140425;144053;0.038020000;90000
VTBR;0;20140425;144053;0.038020000;410000
VTBR;0;20140425;144053;0.038050000;10650000
VTBR;0;20140425;144053;0.038020000;14000000
VTBR;0;20140425;144053;0.038020000;1000000
VTBR;0;20140425;144053;0.038010000;1000000
VTBR;0;20140425;144053;0.038010000;4000000
VTBR;0;20140425;144053;0.038040000;100000
VTBR;0;20140425;144053;0.038020000;2000000
VTBR;0;20140425;144054;0.038020000;2000000
VTBR;0;20140425;144054;0.038050000;2000000
VTBR;0;20140425;144054;0.038020000;2000000
VTBR;0;20140425;144055;0.038020000;2000000
VTBR;0;20140425;144055;0.038020000;2000000
VTBR;0;20140425;144056;0.038020000;2000000
VTBR;0;20140425;144056;0.038040000;100000
VTBR;0;20140425;144056;0.038050000;2350000
VTBR;0;20140425;144056;0.038050000;550000
VTBR;0;20140425;144056;0.038030000;10000
VTBR;0;20140425;144057;0.038020000;2000000
VTBR;0;20140425;144057;0.038030000;1200000
VTBR;0;20140425;144057;0.038020000;1000000
VTBR;0;20140425;144057;0.038010000;500000
VTBR;0;20140425;144058;0.038010000;1500000
VTBR;0;20140425;144059;0.038010000;1500000
VTBR;0;20140425;144059;0.038010000;750000
VTBR;0;20140425;144059;0.038010000;10000
VTBR;0;20140425;144100;0.038010000;740000
VTBR;0;20140425;144100;0.038010000;280000
VTBR;0;20140425;144100;0.038020000;2000000
VTBR;0;20140425;144100;0.038020000;790000
VTBR;0;20140425;144100;0.038030000;410000
VTBR;0;20140425;144101;0.038010000;2000000
VTBR;0;20140425;144102;0.038010000;130000
VTBR;0;20140425;144103;0.038010000;4000000
VTBR;0;20140425;144103;0.038010000;8870000
VTBR;0;20140425;144103;0.038010000;10000
VTBR;0;20140425;144103;0.038000000;1120000
VTBR;0;20140425;144103;0.038010000;4000000
VTBR;0;20140425;144104;0.038010000;10000
VTBR;0;20140425;144104;0.038010000;270000
VTBR;0;20140425;144104;0.038020000;80000
VTBR;0;20140425;144104;0.038000000;3000000
VTBR;0;20140425;144104;0.037990000;1000000
VTBR;0;20140425;144105;0.037990000;1500000
VTBR;0;20140425;144107;0.038020000;1000000
VTBR;0;20140425;144109;0.038000000;10000
VTBR;0;20140425;144111;0.037990000;260000
VTBR;0;20140425;144112;0.038010000;1700000
VTBR;0;20140425;144112;0.038020000;1300000
VTBR;0;20140425;144114;0.037990000;3600000
VTBR;0;20140425;144114;0.037980000;5000000
VTBR;0;20140425;144114;0.037980000;2480000
VTBR;0;20140425;144114;0.037970000;1000000
VTBR;0;20140425;144114;0.037970000;1000000
VTBR;0;20140425;144114;0.037970000;500000
VTBR;0;20140425;144114;0.037970000;20000
VTBR;0;20140425;144114;0.037990000;10000
VTBR;0;20140425;144114;0.037990000;10000
VTBR;0;20140425;144120;0.038000000;10000
VTBR;0;20140425;144120;0.038000000;2000000
VTBR;0;20140425;144121;0.037980000;10000
VTBR;0;20140425;144121;0.037980000;14990000
VTBR;0;20140425;144121;0.037980000;10000
VTBR;0;20140425;144121;0.037970000;630000
VTBR;0;20140425;144121;0.037970000;5000000
VTBR;0;20140425;144121;0.037960000;5680000
VTBR;0;20140425;144122;0.037970000;10000
VTBR;0;20140425;144122;0.037970000;4990000
VTBR;0;20140425;144125;0.037970000;10000
VTBR;0;20140425;144126;0.037970000;3990000
VTBR;0;20140425;144126;0.037970000;750000
VTBR;0;20140425;144130;0.037970000;260000
VTBR;0;20140425;144130;0.037970000;1000000
VTBR;0;20140425;144130;0.037960000;8740000
VTBR;0;20140425;144132;0.037970000;4000000
VTBR;0;20140425;144132;0.037980000;90000
VTBR;0;20140425;144136;0.037980000;2000000
VTBR;0;20140425;144139;0.037970000;10000
VTBR;0;20140425;144139;0.037980000;2000000
VTBR;0;20140425;144141;0.037970000;10000000
VTBR;0;20140425;144148;0.037980000;110000
VTBR;0;20140425;144152;0.037980000;360000
VTBR;0;20140425;144152;0.037980000;4680000
VTBR;0;20140425;144152;0.037980000;1060000
VTBR;0;20140425;144154;0.037960000;20000
VTBR;0;20140425;144154;0.037960000;20000
VTBR;0;20140425;144154;0.037960000;10000
VTBR;0;20140425;144205;0.037960000;50000
VTBR;0;20140425;144205;0.037960000;10000
VTBR;0;20140425;144205;0.037950000;290000
VTBR;0;20140425;144205;0.037950000;360000
VTBR;0;20140425;144205;0.037950000;350000
VTBR;0;20140425;144205;0.037950000;350000
VTBR;0;20140425;144205;0.037950000;360000
VTBR;0;20140425;144206;0.037950000;350000
VTBR;0;20140425;144206;0.037950000;200000
VTBR;0;20140425;144207;0.037950000;350000
VTBR;0;20140425;144207;0.037950000;10000
VTBR;0;20140425;144207;0.037950000;340000
VTBR;0;20140425;144208;0.037950000;1000000
VTBR;0;20140425;144208;0.037950000;1000000
VTBR;0;20140425;144208;0.037950000;4000000
VTBR;0;20140425;144213;0.037950000;3490000
VTBR;0;20140425;144213;0.037940000;6510000
VTBR;0;20140425;144218;0.037930000;20000
VTBR;0;20140425;144218;0.037930000;10000
VTBR;0;20140425;144218;0.037930000;470000
VTBR;0;20140425;144220;0.037930000;10000
VTBR;0;20140425;144223;0.037930000;10000
VTBR;0;20140425;144225;0.037930000;2980000
VTBR;0;20140425;144225;0.037930000;3000000
VTBR;0;20140425;144225;0.037930000;4020000
VTBR;0;20140425;144230;0.037930000;3000000
VTBR;0;20140425;144230;0.037930000;10000
VTBR;0;20140425;144230;0.037930000;5080000
VTBR;0;20140425;144230;0.037920000;20000
VTBR;0;20140425;144230;0.037920000;1620000
VTBR;0;20140425;144230;0.037920000;270000
VTBR;0;20140425;144232;0.037930000;1000000
VTBR;0;20140425;144233;0.037950000;2000000
VTBR;0;20140425;144233;0.037940000;20000
VTBR;0;20140425;144233;0.037940000;10000
VTBR;0;20140425;144233;0.037940000;370000
VTBR;0;20140425;144233;0.037940000;2300000
VTBR;0;20140425;144236;0.037930000;360000
VTBR;0;20140425;144236;0.037930000;1000000
VTBR;0;20140425;144236;0.037950000;10000
VTBR;0;20140425;144245;0.037930000;350000
VTBR;0;20140425;144246;0.037930000;350000
VTBR;0;20140425;144249;0.037930000;10000
VTBR;0;20140425;144249;0.037930000;90000
VTBR;0;20140425;144249;0.037930000;360000
VTBR;0;20140425;144250;0.037930000;10000
VTBR;0;20140425;144250;0.037930000;300000
VTBR;0;20140425;144251;0.037930000;390000
VTBR;0;20140425;144251;0.037930000;10000
VTBR;0;20140425;144253;0.037930000;130000
VTBR;0;20140425;144253;0.037930000;130000
VTBR;0;20140425;144257;0.037940000;1000000
VTBR;0;20140425;144257;0.037950000;500000
VTBR;0;20140425;144257;0.037950000;1010000
VTBR;0;20140425;144257;0.037940000;40000
VTBR;0;20140425;144257;0.037940000;10000
VTBR;0;20140425;144257;0.037940000;10000
VTBR;0;20140425;144258;0.037940000;350000
VTBR;0;20140425;144259;0.037940000;130000
VTBR;0;20140425;144301;0.037950000;80000
VTBR;0;20140425;144317;0.037940000;40000
VTBR;0;20140425;144318;0.037940000;50000
VTBR;0;20140425;144319;0.037940000;10000
VTBR;0;20140425;144319;0.037940000;10000
VTBR;0;20140425;144319;0.037940000;40000
VTBR;0;20140425;144319;0.037940000;10000
VTBR;0;20140425;144321;0.037940000;300000
VTBR;0;20140425;144321;0.037940000;3000000
VTBR;0;20140425;144324;0.037940000;10000
VTBR;0;20140425;144324;0.037950000;1000000
VTBR;0;20140425;144331;0.037930000;3700000
VTBR;0;20140425;144333;0.037930000;10000
VTBR;0;20140425;144346;0.037940000;350000
VTBR;0;20140425;144347;0.037940000;100000
VTBR;0;20140425;144347;0.037940000;10000
VTBR;0;20140425;144347;0.037940000;40000
VTBR;0;20140425;144348;0.037930000;10000
VTBR;0;20140425;144353;0.037930000;2000000
VTBR;0;20140425;144354;0.037930000;390000
VTBR;0;20140425;144357;0.037930000;100000
VTBR;0;20140425;144357;0.037920000;350000
VTBR;0;20140425;144357;0.037920000;350000
VTBR;0;20140425;144358;0.037920000;130000
