<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
ROSN;0;20140425;181632;223.570000000;100
ROSN;0;20140425;181633;223.580000000;100
ROSN;0;20140425;181633;223.580000000;100
ROSN;0;20140425;181633;223.580000000;100
ROSN;0;20140425;181634;223.670000000;290
ROSN;0;20140425;181634;223.680000000;80
ROSN;0;20140425;181634;223.690000000;410
ROSN;0;20140425;181634;223.700000000;450
ROSN;0;20140425;181634;223.710000000;280
ROSN;0;20140425;181635;223.680000000;100
ROSN;0;20140425;181635;223.700000000;10
ROSN;0;20140425;181635;223.700000000;20
ROSN;0;20140425;181635;223.590000000;80
ROSN;0;20140425;181635;223.580000000;120
ROSN;0;20140425;181635;223.580000000;790
ROSN;0;20140425;181635;223.580000000;1210
ROSN;0;20140425;181635;223.570000000;100
ROSN;0;20140425;181637;223.690000000;120
ROSN;0;20140425;181637;223.690000000;500
ROSN;0;20140425;181637;223.700000000;900
ROSN;0;20140425;181637;223.710000000;180
ROSN;0;20140425;181638;223.600000000;30
ROSN;0;20140425;181638;223.600000000;70
ROSN;0;20140425;181641;223.600000000;10
ROSN;0;20140425;181641;223.600000000;20
ROSN;0;20140425;181641;223.600000000;190
ROSN;0;20140425;181641;223.600000000;260
ROSN;0;20140425;181643;223.640000000;10
ROSN;0;20140425;181643;223.650000000;160
ROSN;0;20140425;181648;223.580000000;170
ROSN;0;20140425;181648;223.650000000;2670
ROSN;0;20140425;181648;223.650000000;170
ROSN;0;20140425;181648;223.660000000;430
ROSN;0;20140425;181648;223.660000000;450
ROSN;0;20140425;181648;223.680000000;10
ROSN;0;20140425;181648;223.680000000;500
ROSN;0;20140425;181648;223.680000000;600
ROSN;0;20140425;181648;223.560000000;370
ROSN;0;20140425;181649;223.580000000;10
ROSN;0;20140425;181649;223.580000000;90
ROSN;0;20140425;181650;223.680000000;100
ROSN;0;20140425;181652;223.590000000;10
ROSN;0;20140425;181652;223.590000000;90
ROSN;0;20140425;181652;223.570000000;640
ROSN;0;20140425;181652;223.560000000;480
ROSN;0;20140425;181654;223.690000000;20
ROSN;0;20140425;181655;223.690000000;30
ROSN;0;20140425;181655;223.690000000;140
ROSN;0;20140425;181657;223.590000000;10
ROSN;0;20140425;181704;223.590000000;280
ROSN;0;20140425;181704;223.550000000;20
ROSN;0;20140425;181707;223.690000000;100
ROSN;0;20140425;181707;223.700000000;20
ROSN;0;20140425;181707;223.710000000;100
ROSN;0;20140425;181707;223.710000000;910
ROSN;0;20140425;181707;223.720000000;190
ROSN;0;20140425;181710;223.630000000;100
ROSN;0;20140425;181711;223.630000000;800
ROSN;0;20140425;181711;223.630000000;10
ROSN;0;20140425;181711;223.620000000;200
ROSN;0;20140425;181711;223.620000000;200
ROSN;0;20140425;181711;223.620000000;10
ROSN;0;20140425;181713;223.620000000;1600
ROSN;0;20140425;181713;223.620000000;990
ROSN;0;20140425;181713;223.600000000;2000
ROSN;0;20140425;181713;223.600000000;610
ROSN;0;20140425;181713;223.600000000;100
ROSN;0;20140425;181713;223.600000000;400
ROSN;0;20140425;181713;223.600000000;300
ROSN;0;20140425;181713;223.600000000;20
ROSN;0;20140425;181713;223.600000000;400
ROSN;0;20140425;181713;223.600000000;20
ROSN;0;20140425;181713;223.600000000;150
ROSN;0;20140425;181713;223.680000000;900
ROSN;0;20140425;181713;223.680000000;10
ROSN;0;20140425;181713;223.690000000;440
ROSN;0;20140425;181713;223.700000000;660
ROSN;0;20140425;181715;223.710000000;10
ROSN;0;20140425;181715;223.720000000;490
ROSN;0;20140425;181718;223.580000000;120
ROSN;0;20140425;181718;223.570000000;100
ROSN;0;20140425;181718;223.560000000;910
ROSN;0;20140425;181718;223.550000000;130
ROSN;0;20140425;181728;223.670000000;120
ROSN;0;20140425;181728;223.680000000;100
ROSN;0;20140425;181728;223.690000000;900
ROSN;0;20140425;181728;223.700000000;500
ROSN;0;20140425;181728;223.720000000;610
ROSN;0;20140425;181728;223.720000000;1000
ROSN;0;20140425;181728;223.720000000;60
ROSN;0;20140425;181728;223.730000000;100
ROSN;0;20140425;181728;223.730000000;200
ROSN;0;20140425;181728;223.730000000;80
ROSN;0;20140425;181728;223.760000000;10
ROSN;0;20140425;181728;223.760000000;40
ROSN;0;20140425;181728;223.760000000;10
ROSN;0;20140425;181728;223.800000000;10
ROSN;0;20140425;181728;223.780000000;20
ROSN;0;20140425;181728;223.780000000;230
ROSN;0;20140425;181728;223.740000000;170
ROSN;0;20140425;181728;223.740000000;40
ROSN;0;20140425;181728;223.740000000;10
ROSN;0;20140425;181729;223.740000000;40
ROSN;0;20140425;181735;223.750000000;230
ROSN;0;20140425;181740;223.790000000;1000
ROSN;0;20140425;181742;223.740000000;630
ROSN;0;20140425;181743;223.790000000;110
ROSN;0;20140425;181743;223.740000000;100
ROSN;0;20140425;181744;223.730000000;10
ROSN;0;20140425;181744;223.730000000;400
ROSN;0;20140425;181745;223.730000000;1430
ROSN;0;20140425;181745;223.730000000;60
ROSN;0;20140425;181745;223.730000000;3000
ROSN;0;20140425;181745;223.730000000;1420
ROSN;0;20140425;181745;223.730000000;390
ROSN;0;20140425;181745;223.730000000;4020
ROSN;0;20140425;181745;223.730000000;1480
ROSN;0;20140425;181745;223.730000000;2530
ROSN;0;20140425;181745;223.690000000;300
ROSN;0;20140425;181746;223.370000000;200
ROSN;0;20140425;181750;223.480000000;100
ROSN;0;20140425;181750;223.480000000;10
ROSN;0;20140425;181751;223.480000000;250
ROSN;0;20140425;181752;223.480000000;10
ROSN;0;20140425;181800;223.480000000;20
ROSN;0;20140425;181806;223.500000000;100
ROSN;0;20140425;181806;223.480000000;250
ROSN;0;20140425;181806;223.480000000;470
ROSN;0;20140425;181810;223.510000000;10
ROSN;0;20140425;181810;223.510000000;300
ROSN;0;20140425;181810;223.500000000;750
ROSN;0;20140425;181814;223.480000000;10
ROSN;0;20140425;181818;223.480000000;90
ROSN;0;20140425;181822;223.450000000;110
ROSN;0;20140425;181822;223.430000000;440
ROSN;0;20140425;181823;223.430000000;2460
ROSN;0;20140425;181825;223.370000000;430
ROSN;0;20140425;181829;223.440000000;50
ROSN;0;20140425;181831;223.380000000;740
ROSN;0;20140425;181831;223.360000000;890
ROSN;0;20140425;181833;223.470000000;430
ROSN;0;20140425;181833;223.480000000;910
ROSN;0;20140425;181833;223.520000000;1660
ROSN;0;20140425;181833;223.370000000;2000
ROSN;0;20140425;181833;223.360000000;900
ROSN;0;20140425;181833;223.330000000;1940
ROSN;0;20140425;181837;223.260000000;10
ROSN;0;20140425;181837;223.250000000;70
ROSN;0;20140425;181840;223.430000000;150
ROSN;0;20140425;181840;223.270000000;120
ROSN;0;20140425;181840;223.260000000;140
ROSN;0;20140425;181840;223.250000000;430
ROSN;0;20140425;181840;223.250000000;30
ROSN;0;20140425;181841;223.300000000;210
ROSN;0;20140425;181842;223.200000000;10
ROSN;0;20140425;181842;223.190000000;1720
ROSN;0;20140425;181843;223.190000000;490
ROSN;0;20140425;181844;223.190000000;230
ROSN;0;20140425;181845;223.100000000;1250
ROSN;0;20140425;181845;223.270000000;100
ROSN;0;20140425;181846;223.100000000;100
ROSN;0;20140425;181846;223.090000000;1430
ROSN;0;20140425;181851;223.020000000;20
ROSN;0;20140425;181853;223.010000000;50
ROSN;0;20140425;181854;223.010000000;110
ROSN;0;20140425;181854;223.000000000;1000
ROSN;0;20140425;181854;223.000000000;80
ROSN;0;20140425;181855;223.000000000;2240
ROSN;0;20140425;181857;223.180000000;120
ROSN;0;20140425;181857;223.190000000;910
ROSN;0;20140425;181857;223.210000000;350
ROSN;0;20140425;181857;223.220000000;300
ROSN;0;20140425;181857;223.280000000;80
ROSN;0;20140425;181857;223.270000000;10
ROSN;0;20140425;181857;223.280000000;1770
ROSN;0;20140425;181900;223.040000000;120
ROSN;0;20140425;181900;223.030000000;600
ROSN;0;20140425;181901;222.960000000;40
ROSN;0;20140425;181902;223.170000000;120
ROSN;0;20140425;181902;223.200000000;500
ROSN;0;20140425;181902;223.210000000;40
ROSN;0;20140425;181902;223.270000000;590
ROSN;0;20140425;181902;223.280000000;750
ROSN;0;20140425;181902;223.270000000;10
ROSN;0;20140425;181902;223.280000000;940
ROSN;0;20140425;181903;223.060000000;120
ROSN;0;20140425;181903;223.050000000;910
ROSN;0;20140425;181903;223.040000000;230
ROSN;0;20140425;181908;223.050000000;10
ROSN;0;20140425;181908;223.040000000;520
ROSN;0;20140425;181908;223.020000000;550
ROSN;0;20140425;181910;223.020000000;190
ROSN;0;20140425;181913;222.950000000;290
ROSN;0;20140425;181914;223.100000000;120
ROSN;0;20140425;181914;223.110000000;910
ROSN;0;20140425;181914;223.140000000;1370
ROSN;0;20140425;181914;223.150000000;100
ROSN;0;20140425;181914;223.140000000;10
ROSN;0;20140425;181914;223.150000000;1230
ROSN;0;20140425;181915;223.020000000;120
ROSN;0;20140425;181916;222.990000000;910
ROSN;0;20140425;181916;222.970000000;350
ROSN;0;20140425;181918;222.970000000;10
ROSN;0;20140425;181918;222.960000000;90
ROSN;0;20140425;181918;222.950000000;350
ROSN;0;20140425;181921;222.950000000;170
ROSN;0;20140425;181923;222.950000000;1450
ROSN;0;20140425;181924;222.930000000;50
ROSN;0;20140425;181924;222.930000000;20
ROSN;0;20140425;181927;222.840000000;1010
ROSN;0;20140425;181928;223.060000000;200
ROSN;0;20140425;181929;222.830000000;100
ROSN;0;20140425;181929;222.810000000;330
ROSN;0;20140425;181929;222.800000000;200
ROSN;0;20140425;181929;222.800000000;730
ROSN;0;20140425;181930;222.810000000;50
ROSN;0;20140425;181932;222.810000000;1210
ROSN;0;20140425;181935;222.820000000;50
ROSN;0;20140425;181936;223.040000000;30
ROSN;0;20140425;181938;222.840000000;30
ROSN;0;20140425;181938;222.830000000;150
ROSN;0;20140425;181939;222.830000000;20
ROSN;0;20140425;181940;222.830000000;100
ROSN;0;20140425;181941;223.040000000;120
ROSN;0;20140425;181941;223.050000000;10
ROSN;0;20140425;181942;222.880000000;120
ROSN;0;20140425;181942;222.870000000;10
ROSN;0;20140425;181942;222.830000000;460
ROSN;0;20140425;181942;222.810000000;1730
ROSN;0;20140425;181942;222.810000000;150
ROSN;0;20140425;181942;222.810000000;330
ROSN;0;20140425;181943;222.810000000;50
ROSN;0;20140425;181945;222.830000000;120
ROSN;0;20140425;181954;222.960000000;120
ROSN;0;20140425;181954;222.970000000;40
ROSN;0;20140425;181958;222.970000000;100
ROSN;0;20140425;182001;222.970000000;410
ROSN;0;20140425;182001;222.970000000;100
ROSN;0;20140425;182009;222.860000000;280
ROSN;0;20140425;182011;222.830000000;50
ROSN;0;20140425;182012;222.830000000;220
ROSN;0;20140425;182013;222.830000000;110
ROSN;0;20140425;182014;222.970000000;410
ROSN;0;20140425;182014;222.790000000;120
ROSN;0;20140425;182014;222.780000000;20
ROSN;0;20140425;182015;222.660000000;770
ROSN;0;20140425;182015;222.610000000;320
ROSN;0;20140425;182015;222.610000000;1140
ROSN;0;20140425;182016;222.880000000;100
ROSN;0;20140425;182017;222.670000000;100
ROSN;0;20140425;182017;222.660000000;10
ROSN;0;20140425;182017;222.640000000;660
ROSN;0;20140425;182017;222.650000000;220
ROSN;0;20140425;182019;222.770000000;100
ROSN;0;20140425;182019;222.780000000;50
ROSN;0;20140425;182027;222.880000000;10
ROSN;0;20140425;182027;222.900000000;60
ROSN;0;20140425;182029;222.900000000;420
ROSN;0;20140425;182031;222.900000000;30
ROSN;0;20140425;182037;222.900000000;170
ROSN;0;20140425;182037;222.900000000;230
ROSN;0;20140425;182037;222.910000000;170
ROSN;0;20140425;182038;222.900000000;10
ROSN;0;20140425;182038;222.910000000;190
ROSN;0;20140425;182043;222.950000000;160
ROSN;0;20140425;182044;222.950000000;60
ROSN;0;20140425;182044;222.950000000;360
ROSN;0;20140425;182050;222.980000000;330
ROSN;0;20140425;182050;222.980000000;200
ROSN;0;20140425;182050;222.980000000;200
ROSN;0;20140425;182051;222.980000000;100
ROSN;0;20140425;182051;222.980000000;30
ROSN;0;20140425;182051;222.980000000;100
ROSN;0;20140425;182051;222.980000000;200
ROSN;0;20140425;182054;222.840000000;100
ROSN;0;20140425;182054;222.840000000;50
ROSN;0;20140425;182054;222.840000000;100
ROSN;0;20140425;182054;222.830000000;910
ROSN;0;20140425;182054;222.830000000;40
ROSN;0;20140425;182054;222.820000000;470
ROSN;0;20140425;182054;222.970000000;130
ROSN;0;20140425;182057;222.830000000;260
ROSN;0;20140425;182057;222.810000000;130
ROSN;0;20140425;182057;222.800000000;1200
ROSN;0;20140425;182057;222.810000000;10
ROSN;0;20140425;182057;222.750000000;10
ROSN;0;20140425;182057;222.810000000;10
ROSN;0;20140425;182057;222.710000000;500
ROSN;0;20140425;182057;222.670000000;20
ROSN;0;20140425;182057;222.640000000;600
ROSN;0;20140425;182057;222.620000000;320
ROSN;0;20140425;182057;222.600000000;70
ROSN;0;20140425;182057;222.600000000;10
ROSN;0;20140425;182057;222.600000000;160
ROSN;0;20140425;182057;222.820000000;120
ROSN;0;20140425;182057;222.830000000;280
ROSN;0;20140425;182059;222.810000000;100
ROSN;0;20140425;182059;222.810000000;320
ROSN;0;20140425;182101;222.820000000;10
ROSN;0;20140425;182102;222.820000000;150
ROSN;0;20140425;182114;222.820000000;410
ROSN;0;20140425;182115;222.820000000;100
ROSN;0;20140425;182122;222.820000000;200
ROSN;0;20140425;182122;222.670000000;50
ROSN;0;20140425;182124;222.670000000;40
ROSN;0;20140425;182126;222.680000000;40
ROSN;0;20140425;182129;222.790000000;40
ROSN;0;20140425;182129;222.790000000;380
ROSN;0;20140425;182138;222.560000000;200
ROSN;0;20140425;182138;222.530000000;40
ROSN;0;20140425;182138;222.530000000;900
ROSN;0;20140425;182138;222.520000000;10
ROSN;0;20140425;182140;222.500000000;110
ROSN;0;20140425;182140;222.500000000;10
ROSN;0;20140425;182140;222.500000000;300
ROSN;0;20140425;182143;222.400000000;500
ROSN;0;20140425;182143;222.400000000;300
ROSN;0;20140425;182143;222.400000000;700
ROSN;0;20140425;182143;222.360000000;20
ROSN;0;20140425;182143;222.330000000;20
ROSN;0;20140425;182144;222.580000000;290
ROSN;0;20140425;182144;222.590000000;130
ROSN;0;20140425;182146;222.330000000;120
ROSN;0;20140425;182146;222.320000000;10
ROSN;0;20140425;182148;222.310000000;120
ROSN;0;20140425;182148;222.300000000;220
ROSN;0;20140425;182148;222.280000000;40
ROSN;0;20140425;182149;222.290000000;10
ROSN;0;20140425;182149;222.290000000;500
ROSN;0;20140425;182149;222.260000000;980
ROSN;0;20140425;182151;222.270000000;400
ROSN;0;20140425;182152;222.530000000;120
ROSN;0;20140425;182152;222.540000000;910
ROSN;0;20140425;182152;222.550000000;970
ROSN;0;20140425;182156;222.310000000;120
ROSN;0;20140425;182156;222.300000000;180
ROSN;0;20140425;182159;222.510000000;120
ROSN;0;20140425;182159;222.530000000;40
ROSN;0;20140425;182159;222.540000000;180
ROSN;0;20140425;182159;222.550000000;80
ROSN;0;20140425;182209;222.500000000;10
ROSN;0;20140425;182209;222.540000000;10
ROSN;0;20140425;182213;222.570000000;220
ROSN;0;20140425;182213;222.620000000;2780
ROSN;0;20140425;182214;222.670000000;160
ROSN;0;20140425;182214;222.670000000;260
ROSN;0;20140425;182217;222.790000000;30
ROSN;0;20140425;182217;222.790000000;170
ROSN;0;20140425;182217;222.820000000;110
ROSN;0;20140425;182217;222.820000000;60
ROSN;0;20140425;182217;222.820000000;310
ROSN;0;20140425;182217;222.820000000;50
ROSN;0;20140425;182219;222.760000000;50
ROSN;0;20140425;182225;222.630000000;120
ROSN;0;20140425;182225;222.620000000;10
ROSN;0;20140425;182225;222.620000000;910
ROSN;0;20140425;182225;222.610000000;750
ROSN;0;20140425;182225;222.600000000;40
ROSN;0;20140425;182225;222.570000000;320
ROSN;0;20140425;182225;222.710000000;120
ROSN;0;20140425;182225;222.720000000;40
ROSN;0;20140425;182225;222.720000000;10
ROSN;0;20140425;182225;222.720000000;330
ROSN;0;20140425;182225;222.720000000;260
ROSN;0;20140425;182225;222.720000000;200
ROSN;0;20140425;182225;222.720000000;100
ROSN;0;20140425;182227;222.730000000;10
ROSN;0;20140425;182227;222.740000000;90
ROSN;0;20140425;182229;222.810000000;410
ROSN;0;20140425;182242;222.800000000;70
ROSN;0;20140425;182244;222.570000000;120
ROSN;0;20140425;182244;222.560000000;110
ROSN;0;20140425;182245;222.780000000;120
ROSN;0;20140425;182245;222.780000000;300
ROSN;0;20140425;182251;222.850000000;100
ROSN;0;20140425;182251;222.860000000;150
ROSN;0;20140425;182255;222.990000000;10
ROSN;0;20140425;182255;223.000000000;120
ROSN;0;20140425;182259;223.000000000;380
ROSN;0;20140425;182259;223.000000000;40
ROSN;0;20140425;182301;223.000000000;300
ROSN;0;20140425;182301;223.040000000;620
ROSN;0;20140425;182301;223.040000000;100
ROSN;0;20140425;182305;223.160000000;160
ROSN;0;20140425;182313;222.990000000;120
ROSN;0;20140425;182314;222.980000000;620
ROSN;0;20140425;182314;222.980000000;110
ROSN;0;20140425;182314;223.070000000;100
ROSN;0;20140425;182314;223.070000000;320
ROSN;0;20140425;182327;222.850000000;10
ROSN;0;20140425;182328;222.840000000;10
ROSN;0;20140425;182329;222.840000000;10
ROSN;0;20140425;182331;222.970000000;410
ROSN;0;20140425;182336;222.970000000;70
ROSN;0;20140425;182344;222.970000000;410
ROSN;0;20140425;182344;222.710000000;90
ROSN;0;20140425;182359;222.730000000;820
ROSN;0;20140425;182359;222.940000000;420
ROSN;0;20140425;182402;222.730000000;10
ROSN;0;20140425;182405;222.720000000;10
ROSN;0;20140425;182405;222.720000000;500
ROSN;0;20140425;182406;222.730000000;100
ROSN;0;20140425;182414;222.860000000;420
ROSN;0;20140425;182418;222.660000000;410
ROSN;0;20140425;182419;222.810000000;120
ROSN;0;20140425;182419;222.820000000;900
ROSN;0;20140425;182419;222.830000000;220
ROSN;0;20140425;182419;222.810000000;120
ROSN;0;20140425;182425;222.800000000;10
ROSN;0;20140425;182425;222.810000000;190
ROSN;0;20140425;182429;222.820000000;200
ROSN;0;20140425;182429;222.820000000;220
ROSN;0;20140425;182429;222.830000000;2000
ROSN;0;20140425;182438;222.920000000;10
ROSN;0;20140425;182438;222.970000000;10
ROSN;0;20140425;182438;222.970000000;2000
ROSN;0;20140425;182438;222.990000000;220
ROSN;0;20140425;182438;222.990000000;530
ROSN;0;20140425;182438;223.000000000;160
ROSN;0;20140425;182438;223.090000000;780
ROSN;0;20140425;182444;223.090000000;10
ROSN;0;20140425;182444;223.090000000;300
ROSN;0;20140425;182444;223.090000000;20
ROSN;0;20140425;182444;223.090000000;80
ROSN;0;20140425;182453;222.970000000;10
ROSN;0;20140425;182454;223.110000000;300
ROSN;0;20140425;182459;223.210000000;400
ROSN;0;20140425;182459;223.210000000;20
ROSN;0;20140425;182509;223.090000000;100
ROSN;0;20140425;182514;223.190000000;90
ROSN;0;20140425;182514;223.190000000;330
ROSN;0;20140425;182518;223.100000000;10
ROSN;0;20140425;182524;223.200000000;150
ROSN;0;20140425;182527;223.100000000;70
ROSN;0;20140425;182527;223.100000000;760
ROSN;0;20140425;182528;223.100000000;10
ROSN;0;20140425;182528;223.070000000;10
ROSN;0;20140425;182529;223.060000000;420
ROSN;0;20140425;182529;223.140000000;420
ROSN;0;20140425;182530;223.060000000;20
ROSN;0;20140425;182543;223.080000000;300
ROSN;0;20140425;182544;223.150000000;420
ROSN;0;20140425;182545;223.090000000;110
ROSN;0;20140425;182545;223.090000000;700
ROSN;0;20140425;182545;223.090000000;70
ROSN;0;20140425;182545;223.080000000;830
ROSN;0;20140425;182545;223.080000000;870
ROSN;0;20140425;182545;223.090000000;10
ROSN;0;20140425;182545;223.050000000;10
ROSN;0;20140425;182545;223.030000000;20
ROSN;0;20140425;182559;223.050000000;50
ROSN;0;20140425;182614;223.140000000;780
ROSN;0;20140425;182625;223.190000000;130
ROSN;0;20140425;182625;223.190000000;500
ROSN;0;20140425;182625;223.190000000;140
ROSN;0;20140425;182625;223.200000000;20
ROSN;0;20140425;182625;223.200000000;10
ROSN;0;20140425;182625;223.200000000;150
ROSN;0;20140425;182625;223.230000000;10
ROSN;0;20140425;182625;223.230000000;450
ROSN;0;20140425;182625;223.280000000;2580
ROSN;0;20140425;182625;223.300000000;1010
ROSN;0;20140425;182625;223.290000000;10
ROSN;0;20140425;182626;223.290000000;900
ROSN;0;20140425;182626;223.300000000;460
ROSN;0;20140425;182626;223.170000000;120
ROSN;0;20140425;182626;223.170000000;100
ROSN;0;20140425;182626;223.160000000;910
ROSN;0;20140425;182626;223.150000000;100
ROSN;0;20140425;182626;223.140000000;1650
ROSN;0;20140425;182626;223.130000000;10
ROSN;0;20140425;182629;223.280000000;120
ROSN;0;20140425;182629;223.280000000;300
ROSN;0;20140425;182644;223.270000000;10
ROSN;0;20140425;182644;223.270000000;410
ROSN;0;20140425;182655;223.270000000;490
ROSN;0;20140425;182655;223.280000000;500
ROSN;0;20140425;182655;223.300000000;320
ROSN;0;20140425;182655;223.300000000;50
ROSN;0;20140425;182655;223.300000000;140
ROSN;0;20140425;182655;223.290000000;10
ROSN;0;20140425;182655;223.300000000;1860
ROSN;0;20140425;182659;223.410000000;200
ROSN;0;20140425;182659;223.410000000;100
ROSN;0;20140425;182659;223.410000000;120
ROSN;0;20140425;182659;223.420000000;10
ROSN;0;20140425;182700;223.320000000;150
ROSN;0;20140425;182700;223.440000000;20
ROSN;0;20140425;182700;223.440000000;10
ROSN;0;20140425;182700;223.350000000;10
ROSN;0;20140425;182700;223.350000000;190
ROSN;0;20140425;182700;223.490000000;180
ROSN;0;20140425;182700;223.490000000;10
ROSN;0;20140425;182700;223.500000000;290
ROSN;0;20140425;182700;223.500000000;620
ROSN;0;20140425;182700;223.500000000;90
ROSN;0;20140425;182700;223.500000000;330
ROSN;0;20140425;182700;223.500000000;70
ROSN;0;20140425;182700;223.470000000;50
ROSN;0;20140425;182700;223.470000000;50
ROSN;0;20140425;182700;223.500000000;30
ROSN;0;20140425;182700;223.500000000;160
ROSN;0;20140425;182700;223.500000000;320
ROSN;0;20140425;182700;223.500000000;300
ROSN;0;20140425;182710;223.530000000;200
ROSN;0;20140425;182710;223.420000000;200
ROSN;0;20140425;182710;223.420000000;50
ROSN;0;20140425;182714;223.540000000;10
ROSN;0;20140425;182714;223.540000000;200
ROSN;0;20140425;182714;223.540000000;200
ROSN;0;20140425;182715;223.420000000;100
ROSN;0;20140425;182716;223.420000000;560
ROSN;0;20140425;182716;223.420000000;340
ROSN;0;20140425;182716;223.430000000;10
ROSN;0;20140425;182716;223.420000000;80
ROSN;0;20140425;182716;223.420000000;210
ROSN;0;20140425;182716;223.420000000;110
ROSN;0;20140425;182717;223.400000000;120
ROSN;0;20140425;182717;223.370000000;100
ROSN;0;20140425;182717;223.370000000;260
ROSN;0;20140425;182717;223.370000000;320
ROSN;0;20140425;182729;223.430000000;420
ROSN;0;20140425;182740;223.320000000;300
ROSN;0;20140425;182744;223.450000000;420
ROSN;0;20140425;182744;223.450000000;30
ROSN;0;20140425;182759;223.510000000;120
ROSN;0;20140425;182759;223.510000000;300
ROSN;0;20140425;182802;223.500000000;10
ROSN;0;20140425;182810;223.540000000;10
ROSN;0;20140425;182810;223.610000000;50
ROSN;0;20140425;182812;223.590000000;100
ROSN;0;20140425;182813;223.590000000;640
ROSN;0;20140425;182813;223.600000000;110
ROSN;0;20140425;182813;223.600000000;10
ROSN;0;20140425;182813;223.610000000;3000
ROSN;0;20140425;182813;223.620000000;10
ROSN;0;20140425;182813;223.620000000;10
ROSN;0;20140425;182813;223.620000000;50
ROSN;0;20140425;182813;223.620000000;500
ROSN;0;20140425;182813;223.630000000;10
ROSN;0;20140425;182813;223.630000000;100
ROSN;0;20140425;182814;223.630000000;400
ROSN;0;20140425;182814;223.630000000;10
ROSN;0;20140425;182817;223.650000000;160
ROSN;0;20140425;182820;223.650000000;10
ROSN;0;20140425;182820;223.650000000;130
ROSN;0;20140425;182825;223.690000000;10
ROSN;0;20140425;182825;223.690000000;10
ROSN;0;20140425;182825;223.700000000;50
ROSN;0;20140425;182825;223.730000000;10
ROSN;0;20140425;182825;223.740000000;90
ROSN;0;20140425;182829;223.730000000;420
ROSN;0;20140425;182832;223.600000000;120
ROSN;0;20140425;182832;223.590000000;120
ROSN;0;20140425;182832;223.590000000;770
ROSN;0;20140425;182832;223.530000000;10
ROSN;0;20140425;182832;223.530000000;10
ROSN;0;20140425;182832;223.530000000;910
ROSN;0;20140425;182832;223.520000000;1060
ROSN;0;20140425;182836;223.690000000;120
ROSN;0;20140425;182836;223.700000000;10
ROSN;0;20140425;182836;223.720000000;30
ROSN;0;20140425;182838;223.410000000;30
ROSN;0;20140425;182838;223.400000000;120
ROSN;0;20140425;182838;223.380000000;10
ROSN;0;20140425;182838;223.340000000;200
ROSN;0;20140425;182838;223.320000000;10
ROSN;0;20140425;182838;223.320000000;830
ROSN;0;20140425;182838;223.390000000;50
ROSN;0;20140425;182844;223.570000000;170
ROSN;0;20140425;182844;223.570000000;420
ROSN;0;20140425;182851;223.650000000;10
ROSN;0;20140425;182851;223.660000000;150
ROSN;0;20140425;182859;223.650000000;10
ROSN;0;20140425;182859;223.650000000;50
ROSN;0;20140425;182859;223.660000000;30
ROSN;0;20140425;182859;223.660000000;130
ROSN;0;20140425;182859;223.660000000;290
ROSN;0;20140425;182902;223.660000000;10
ROSN;0;20140425;182902;223.670000000;150
ROSN;0;20140425;182905;223.430000000;10
ROSN;0;20140425;182905;223.380000000;40
ROSN;0;20140425;182912;223.570000000;40
ROSN;0;20140425;182914;223.580000000;350
ROSN;0;20140425;182915;223.600000000;10
ROSN;0;20140425;182915;223.690000000;30
ROSN;0;20140425;182915;223.690000000;20
ROSN;0;20140425;182929;223.660000000;10
ROSN;0;20140425;182929;223.660000000;10
ROSN;0;20140425;182929;223.660000000;460
ROSN;0;20140425;182944;223.360000000;10
ROSN;0;20140425;182944;223.350000000;50
ROSN;0;20140425;182944;223.340000000;50
ROSN;0;20140425;182944;223.330000000;890
ROSN;0;20140425;182944;223.580000000;420
ROSN;0;20140425;182950;223.390000000;40
ROSN;0;20140425;182950;223.390000000;740
ROSN;0;20140425;182950;223.360000000;10
ROSN;0;20140425;182950;223.360000000;20
ROSN;0;20140425;182950;223.360000000;10
ROSN;0;20140425;182951;223.350000000;60
ROSN;0;20140425;182953;223.360000000;10
ROSN;0;20140425;182953;223.350000000;690
ROSN;0;20140425;182955;223.320000000;100
ROSN;0;20140425;182955;223.300000000;300
ROSN;0;20140425;182955;223.300000000;10
ROSN;0;20140425;182955;223.290000000;1090
ROSN;0;20140425;182959;223.600000000;120
ROSN;0;20140425;182959;223.600000000;130
ROSN;0;20140425;183003;223.550000000;100
ROSN;0;20140425;183004;223.560000000;10
ROSN;0;20140425;183005;223.560000000;100
ROSN;0;20140425;183005;223.560000000;300
ROSN;0;20140425;183005;223.560000000;400
ROSN;0;20140425;183005;223.560000000;1340
ROSN;0;20140425;183005;223.570000000;1730
ROSN;0;20140425;183005;223.570000000;550
ROSN;0;20140425;183005;223.570000000;100
ROSN;0;20140425;183005;223.560000000;10
ROSN;0;20140425;183007;223.650000000;20
ROSN;0;20140425;183007;223.660000000;530
ROSN;0;20140425;183007;223.660000000;350
ROSN;0;20140425;183007;223.660000000;1080
ROSN;0;20140425;183007;223.660000000;1040
ROSN;0;20140425;183007;223.670000000;50
ROSN;0;20140425;183007;223.700000000;350
ROSN;0;20140425;183007;223.700000000;190
ROSN;0;20140425;183007;223.700000000;60
ROSN;0;20140425;183007;223.690000000;160
ROSN;0;20140425;183008;223.690000000;60
ROSN;0;20140425;183008;223.690000000;90
ROSN;0;20140425;183008;223.690000000;200
